work_year,experience_level,job_title,salary_in_usd
2024,SE,Engineer,140000
2024,SE,Consultant,192000
2024,SE,Consultant,93000
2024,SE,Engineer,182500
2024,SE,Engineer,136000
2024,EN,Engineer,200000
2024,EN,Engineer,99500
2024,SE,Engineer,239000
2024,SE,Engineer,149000
2024,SE,Engineer,283000
2024,SE,Engineer,165000
2024,SE,Consultant,242000
2024,SE,Consultant,123000
2024,SE,Consultant,242000
2024,SE,Consultant,123000
2024,SE,Engineer,158000
2024,SE,Engineer,140000
2024,SE,Product Analyst,203000
2024,SE,Product Analyst,153000
2024,EX,Engineer,360000
2024,EX,Engineer,240000
2024,EN,Engineer,126880
2024,EN,Engineer,76960
2024,SE,Engineer,185000
2024,SE,Engineer,125000
2024,SE,Engineer,214000
2024,SE,Engineer,142000
2024,MI,Engineer,130900
2024,MI,Engineer,83100
2024,EN,Product Analyst,264200
2024,EN,Product Analyst,143100
2024,EN,Engineer,220000
2024,EN,Engineer,126000
2024,SE,Engineer,276000
2024,SE,Engineer,148000
2024,SE,Engineer,304750
2024,SE,Engineer,128000
2024,MI,Engineer,172000
2024,MI,Engineer,75600
2024,MI,Engineer,128800
2024,MI,Engineer,95200
2024,MI,Engineer,185000
2024,MI,Engineer,89600
2024,SE,Engineer,166000
2024,SE,Engineer,130000
2024,EN,Engineer,88000
2024,EN,Engineer,70000
2024,MI,Engineer,224500
2024,MI,Engineer,109350
2024,MI,Engineer,90000
2024,MI,Engineer,65593
2024,MI,Engineer,90000
2024,MI,Engineer,65811
2024,MI,Data Engineer,125000
2024,MI,Data Engineer,100000
2024,MI,Manager,251600
2024,MI,Manager,114500
2024,SE,Software Engineer,282000
2024,SE,Software Engineer,176000
2024,SE,Engineer,251600
2024,SE,Engineer,96800
2024,SE,Manager,177000
2024,SE,Manager,126000
2024,SE,Software Engineer,58717
2024,SE,Software Engineer,49183
2024,SE,Data Scientist,172000
2024,SE,Data Scientist,101000
2024,EN,AI Engineer,200875
2024,EN,AI Engineer,120525
2024,SE,AI Architect,221625
2024,SE,AI Architect,132975
2024,SE,Data Product Manager,241100
2024,SE,Data Product Manager,146100
2024,EN,Data Analyst,95000
2024,EN,Data Analyst,69600
2024,EN,Data Analyst,69500
2024,EN,Data Analyst,52500
2024,EX,Engineer,250000
2024,EX,Engineer,150000
2024,EX,Data Scientist,160000
2024,EX,Data Scientist,100000
2024,MI,Research Associate,56981
2024,MI,Research Associate,45028
2024,MI,Software Developer,243922
2024,MI,Software Developer,146058
2024,EN,Research Scientist,250000
2024,EN,Research Scientist,145000
2024,EN,Research Scientist,139650
2024,EN,Research Scientist,106590
2024,EN,Machine Learning Engineer,129600
2024,EN,Machine Learning Engineer,112200
2024,SE,Software Engineer,410000
2024,SE,Software Engineer,194000
2024,EN,Software Engineer,153600
2024,EN,Software Engineer,115200
2024,EN,Machine Learning Engineer,355000
2024,EN,Machine Learning Engineer,113500
2024,EN,Machine Learning Engineer,250000
2024,EN,Machine Learning Engineer,113500
2024,EN,Machine Learning Engineer,177000
2024,EN,Machine Learning Engineer,112000
2024,EN,Machine Learning Engineer,168150
2024,EN,Machine Learning Engineer,106400
2024,EN,Machine Learning Engineer,250000
2024,EN,Machine Learning Engineer,145000
2024,EN,Machine Learning Engineer,237500
2024,EN,Machine Learning Engineer,137750
2024,EN,Machine Learning Engineer,250000
2024,EN,Machine Learning Engineer,145000
2024,EN,Machine Learning Engineer,177000
2024,EN,Machine Learning Engineer,112000
2024,EN,Machine Learning Engineer,168150
2024,EN,Machine Learning Engineer,106400
2024,EN,Machine Learning Engineer,237500
2024,EN,Machine Learning Engineer,137750
2024,MI,Machine Learning Engineer,355000
2024,MI,Machine Learning Engineer,194000
2024,EN,Machine Learning Scientist,139650
2024,EN,Machine Learning Scientist,106590
2024,EN,Research Scientist,139650
2024,EN,Research Scientist,106590
2024,MI,Research Scientist,173000
2024,MI,Research Scientist,112500
2024,MI,Machine Learning Engineer,131584
2024,MI,Machine Learning Engineer,101566
2024,MI,Data Engineer,236300
2024,MI,Data Engineer,144200
2024,SE,Data Engineer,221900
2024,SE,Data Engineer,138900
2024,MI,Data Analyst,260000
2024,MI,Data Analyst,130000
2024,EN,Data Analyst,162000
2024,EN,Data Analyst,113000
2024,MI,Data Analytics Specialist,105900
2024,MI,Data Analytics Specialist,71100
2024,EN,Applied Scientist,156750
2024,EN,Applied Scientist,118750
2024,EN,Applied Scientist,147000
2024,EN,Applied Scientist,112200
2024,EN,Applied Scientist,139650
2024,EN,Applied Scientist,104500
2024,MI,Consultant,156000
2024,MI,Consultant,106000
2024,EN,Data Scientist,190000
2024,EN,Data Scientist,128250
2024,SE,Data Scientist,252000
2024,SE,Data Scientist,168000
2024,EN,Research Scientist,250000
2024,EN,Research Scientist,145000
2024,EN,Research Scientist,250000
2024,EN,Research Scientist,145000
2024,EN,Research Scientist,250000
2024,EN,Research Scientist,112000
2024,EN,Research Scientist,139650
2024,EN,Research Scientist,106590
2024,SE,AI Developer,252000
2024,SE,AI Developer,168000
2024,SE,Research Scientist,200200
2024,SE,Research Scientist,192986
2024,MI,Research Scientist,200200
2024,MI,Research Scientist,123000
2024,SE,Research Engineer,416100
2024,SE,Research Engineer,164160
2024,EN,Software Engineer,153600
2024,EN,Software Engineer,115200
2024,EN,Software Engineer,147000
2024,EN,Software Engineer,112200
2024,EN,Software Engineer,139650
2024,EN,Software Engineer,106590
2024,EN,Software Engineer,250000
2024,EN,Software Engineer,145000
2024,EN,Software Engineer,144000
2024,EN,Software Engineer,115200
2024,EN,Research Scientist,139650
2024,EN,Research Scientist,106590
2024,MI,Solutions Engineer,174000
2024,MI,Solutions Engineer,118000
2024,SE,Software Engineer,312200
2024,SE,Software Engineer,175800
2024,MI,Software Engineer,159600
2024,MI,Software Engineer,83600
2024,SE,Engineer,209000
2024,SE,Engineer,152000
2024,SE,Software Engineer,337250
2024,SE,Software Engineer,184300
2024,MI,Software Engineer,250000
2024,MI,Software Engineer,116000
2024,SE,Software Engineer,294000
2024,SE,Software Engineer,137600
2024,MI,Research Scientist,200000
2024,MI,Research Scientist,136000
2024,SE,Machine Learning Engineer,419750
2024,SE,Machine Learning Engineer,220000
2024,MI,Data Engineer,163000
2024,MI,Data Engineer,77000
2024,SE,Data Manager,146000
2024,SE,Data Manager,103000
2024,MI,Associate,210100
2024,MI,Associate,98000
2024,EN,Data Analyst,128000
2024,EN,Data Analyst,64000
2024,MI,Data Analyst,126500
2024,MI,Data Analyst,93500
2024,SE,Engineer,339250
2024,SE,Engineer,220000
2024,SE,Data Architect,265200
2024,SE,Data Architect,142800
2024,SE,Data Scientist,167500
2024,SE,Data Scientist,138500
2024,EN,Machine Learning Engineer,139650
2024,EN,Machine Learning Engineer,106590
2024,MI,Machine Learning Engineer,179000
2024,MI,Machine Learning Engineer,112000
2024,SE,Data Scientist,163700
2024,SE,Data Scientist,109100
2024,SE,Engineer,339250
2024,SE,Engineer,180000
2024,SE,Manager,299000
2024,SE,Manager,156000
2024,MI,Data Quality Engineer,100000
2024,MI,Data Quality Engineer,80000
2024,MI,Manager,281700
2024,MI,Manager,151700
2024,SE,Engineer,419750
2024,SE,Engineer,272000
2024,MI,Associate,107600
2024,MI,Associate,64600
2024,MI,Manager,220000
2024,MI,Manager,137500
2024,MI,Engineer,129950
2024,MI,Engineer,96050
2024,MI,Engineer,117300
2024,MI,Engineer,86700
2024,SE,Engineer,131000
2024,SE,Engineer,120000
2024,EX,Engineer,450000
2024,EX,Engineer,140000
2024,EX,Engineer,313600
2024,EX,Engineer,274800
2024,SE,Full Stack Developer,284280
2024,SE,Full Stack Developer,118450
2024,SE,Consultant,155100
2024,SE,Consultant,89900
2024,SE,Machine Learning Engineer,273500
2024,SE,Machine Learning Engineer,126600
2024,MI,AI Engineer,172000
2024,MI,AI Engineer,75600
2024,SE,Data Scientist,267800
2024,SE,Data Scientist,136218
2024,SE,Data Scientist,172000
2024,SE,Data Scientist,75600
2024,EX,Data Engineer,368400
2024,EX,Data Engineer,245600
2024,MI,Data Engineer,137000
2024,MI,Data Engineer,60400
2024,MI,Data Engineer,123600
2024,MI,Data Engineer,61800
2024,SE,Data Engineer,190300
2024,SE,Data Engineer,110300
2024,SE,Data Engineer,228800
2024,SE,Data Engineer,141400
2024,SE,Data Engineer,177900
2024,SE,Data Engineer,106700
2024,SE,Machine Learning Engineer,246000
2024,SE,Machine Learning Engineer,210000
2024,SE,Engineer,325200
2024,SE,Engineer,170900
2024,SE,Data Management Analyst,105100
2024,SE,Data Management Analyst,43700
2024,SE,Security Engineer,224034
2024,SE,Security Engineer,183301
2024,MI,Research Analyst,154000
2024,MI,Research Analyst,67700
2024,SE,Engineer,242000
2024,SE,Engineer,95000
2024,MI,Engineer,172000
2024,MI,Engineer,75600
2024,SE,Software Engineer,286000
2024,SE,Software Engineer,143000
2024,MI,Quantitative Researcher,200000
2024,MI,Quantitative Researcher,100000
2024,SE,Machine Learning Engineer,130100
2024,SE,Machine Learning Engineer,130100
2024,SE,Machine Learning Engineer,130100
2024,SE,Machine Learning Engineer,130100
2024,SE,Applied Scientist,260000
2024,SE,Applied Scientist,150400
2024,SE,Applied Scientist,260000
2024,SE,Applied Scientist,150400
2024,SE,Applied Scientist,212800
2024,SE,Applied Scientist,129400
2024,EN,Data Analyst,201100
2024,EN,Data Analyst,116300
2024,SE,Data Scientist,218185
2024,SE,Data Scientist,158680
2024,MI,Data Scientist,84000
2024,MI,Data Scientist,72000
2024,MI,Data Scientist,212800
2024,MI,Data Scientist,125500
2024,SE,Engineer,247600
2024,SE,Engineer,143300
2024,SE,Data Analyst,58717
2024,SE,Data Analyst,43725
2024,SE,Data Analyst,185000
2024,SE,Data Analyst,157000
2024,EN,Data Analyst,161000
2024,EN,Data Analyst,115920
2024,SE,Data Analyst,207300
2024,SE,Data Analyst,165900
2024,MI,Data Analyst,163600
2024,MI,Data Analyst,109100
2024,MI,Data Analyst,180000
2024,MI,Data Analyst,120000
2024,SE,Consultant,142900
2024,SE,Consultant,99400
2024,SE,Data Scientist,244000
2024,SE,Data Scientist,177000
2024,SE,Data Scientist,244000
2024,SE,Data Scientist,177000
2024,SE,Data Scientist,155000
2024,SE,Data Scientist,124000
2024,SE,Data Scientist,215000
2024,SE,Data Scientist,215000
2024,SE,Data Scientist,240000
2024,SE,Data Scientist,187000
2024,MI,Engineering Manager,321000
2024,MI,Engineering Manager,214000
2024,SE,Data Engineer,500000
2024,SE,Data Engineer,100000
2024,SE,Data Engineer,165000
2024,SE,Data Engineer,118800
2024,SE,Data Engineer,190000
2024,SE,Data Engineer,134000
2024,SE,Data Engineer,160000
2024,SE,Data Engineer,150000
2024,SE,Data Engineer,220000
2024,SE,Data Engineer,160000
2024,MI,Machine Learning Engineer,210000
2024,MI,Machine Learning Engineer,190000
2024,SE,Machine Learning Engineer,270000
2024,SE,Machine Learning Engineer,183600
2024,SE,Software Engineer,230000
2024,SE,Software Engineer,25000
2024,SE,Software Engineer,230000
2024,SE,Software Engineer,25000
2024,MI,Research Scientist,238280
2024,MI,Research Scientist,165760
2024,SE,Manager,305000
2024,SE,Manager,240000
2024,MI,Software Engineer,190000
2024,MI,Software Engineer,152000
2024,MI,Software Engineer,190000
2024,MI,Software Engineer,152000
2024,SE,Platform Engineer,165000
2024,SE,Platform Engineer,137400
2024,SE,Software Engineer,170000
2024,SE,Software Engineer,135000
2024,MI,Engineering Manager,385000
2024,MI,Engineering Manager,310000
2024,MI,Software Engineer,184800
2024,MI,Software Engineer,123200
2024,SE,Manager,190000
2024,SE,Manager,145000
2024,MI,Engineer,140000
2024,MI,Engineer,69000
2024,MI,Research Engineer,360000
2024,MI,Research Engineer,295000
2024,EX,Engineer,300000
2024,EX,Engineer,250000
2024,SE,Systems Engineer,220000
2024,SE,Systems Engineer,160000
2024,MI,Systems Engineer,160000
2024,MI,Systems Engineer,120000
2024,SE,Systems Engineer,220000
2024,SE,Systems Engineer,160000
2024,MI,Systems Engineer,215000
2024,MI,Systems Engineer,131000
2024,SE,Manager,211000
2024,SE,Manager,142000
2024,SE,Manager,261500
2024,SE,Manager,115000
2024,MI,Manager,166000
2024,MI,Manager,104000
2024,SE,Cloud Engineer,165300
2024,SE,Cloud Engineer,95000
2024,SE,Manager,275652
2024,SE,Manager,141360
2024,SE,Manager,356500
2024,SE,Manager,188000
2024,SE,Manager,125000
2024,SE,Manager,125000
2024,MI,Manager,222500
2024,MI,Manager,142500
2024,MI,Manager,95000
2024,MI,Manager,85000
2024,SE,Manager,230000
2024,SE,Manager,200000
2024,MI,Manager,236925
2024,MI,Manager,153075
2024,MI,Manager,160000
2024,MI,Manager,130000
2024,SE,Manager,305000
2024,SE,Manager,240000
2024,MI,Manager,384000
2024,MI,Manager,187000
2024,MI,Manager,67000
2024,MI,Manager,65000
2024,SE,Manager,302800
2024,SE,Manager,223800
2024,MI,Manager,116640
2024,MI,Manager,97200
2024,MI,Manager,300000
2024,MI,Manager,150000
2024,MI,Manager,200000
2024,MI,Manager,120000
2024,MI,Manager,175000
2024,MI,Manager,100000
2024,MI,Manager,160000
2024,MI,Manager,130000
2024,SE,Manager,328000
2024,SE,Manager,220000
2024,MI,Manager,110000
2024,MI,Manager,90000
2024,MI,Manager,110000
2024,MI,Manager,90000
2024,MI,Manager,110000
2024,MI,Manager,90000
2024,MI,Manager,110000
2024,MI,Manager,100000
2024,SE,Manager,210000
2024,SE,Manager,150000
2024,MI,Manager,158400
2024,MI,Manager,132000
2024,MI,Manager,129600
2024,MI,Manager,108000
2024,MI,Manager,129600
2024,MI,Manager,108000
2024,MI,Manager,105600
2024,MI,Manager,90000
2024,MI,Manager,105600
2024,MI,Manager,90000
2024,MI,Manager,105600
2024,MI,Manager,90000
2024,MI,Manager,105600
2024,MI,Manager,90000
2024,SE,Manager,160000
2024,SE,Manager,120000
2024,MI,Manager,150000
2024,MI,Manager,115000
2024,SE,Manager,284000
2024,SE,Manager,93500
2024,MI,Manager,110000
2024,MI,Manager,90000
2024,MI,Manager,95000
2024,MI,Manager,85000
2024,SE,Manager,294000
2024,SE,Manager,137600
2024,SE,Manager,201000
2024,SE,Manager,118000
2024,MI,Manager,286600
2024,MI,Manager,190700
2024,SE,Manager,223644
2024,SE,Manager,121600
2024,MI,Manager,105000
2024,MI,Manager,81500
2024,MI,Manager,105000
2024,MI,Manager,81500
2024,SE,Manager,329600
2024,SE,Manager,190700
2024,SE,Manager,225500
2024,SE,Manager,121800
2024,MI,Manager,128000
2024,MI,Manager,113500
2024,MI,Manager,133000
2024,MI,Manager,105000
2024,SE,Manager,150000
2024,SE,Manager,130000
2024,MI,Manager,100000
2024,MI,Manager,82200
2024,MI,Manager,87500
2024,MI,Manager,50000
2024,MI,Manager,92307
2024,MI,Manager,76923
2024,SE,Manager,277000
2024,SE,Manager,173000
2024,SE,Manager,225500
2024,SE,Manager,150300
2024,SE,Manager,220000
2024,SE,Manager,180000
2024,MI,Manager,170000
2024,MI,Manager,73080
2024,MI,Manager,190000
2024,MI,Manager,170000
2024,MI,Manager,259000
2024,MI,Manager,124300
2024,SE,Manager,251600
2024,SE,Manager,84700
2024,SE,Manager,370300
2024,SE,Manager,142600
2024,SE,Manager,278900
2024,SE,Manager,157000
2024,SE,Manager,389500
2024,SE,Manager,212800
2024,SE,Manager,155000
2024,SE,Manager,130000
2024,MI,Manager,92400
2024,MI,Manager,63000
2024,MI,Manager,141000
2024,MI,Manager,100500
2024,SE,Manager,161500
2024,SE,Manager,138200
2024,SE,Manager,220000
2024,SE,Manager,200000
2024,SE,Manager,180000
2024,SE,Manager,145000
2024,MI,Manager,114400
2024,MI,Manager,95333
2024,SE,Manager,180000
2024,SE,Manager,150000
2024,MI,Product Manager,225500
2024,MI,Product Manager,98000
2024,MI,Data Engineer,145000
2024,MI,Data Engineer,85000
2024,SE,Data Engineer,141000
2024,SE,Data Engineer,116000
2024,SE,Machine Learning Engineer,208956
2024,SE,Machine Learning Engineer,151968
2024,SE,Data Analyst,150000
2024,SE,Data Analyst,150000
2024,SE,Data Analyst,169000
2024,SE,Data Analyst,105000
2024,EN,Data Analyst,131000
2024,EN,Data Analyst,87000
2024,SE,Product Manager,251600
2024,SE,Product Manager,114500
2024,SE,Data Scientist,216000
2024,SE,Data Scientist,135000
2024,MI,Data Scientist,164000
2024,MI,Data Scientist,147000
2024,SE,Data Strategy Lead,185000
2024,SE,Data Strategy Lead,110000
2024,SE,Software Engineer,181000
2024,SE,Software Engineer,145000
2024,MI,Software Developer,158200
2024,MI,Software Developer,62100
2024,MI,Machine Learning Researcher,250600
2024,MI,Machine Learning Researcher,135400
2024,MI,Research Engineer,208000
2024,MI,Research Engineer,141340
2024,SE,Research Scientist,208000
2024,SE,Research Scientist,143000
2024,MI,Software Engineer,159600
2024,MI,Software Engineer,83600
2024,EN,Data Scientist,208800
2024,EN,Data Scientist,98300
2024,MI,Machine Learning Engineer,280000
2024,MI,Machine Learning Engineer,230000
2024,MI,Data Scientist,84400
2024,MI,Data Scientist,84400
2024,SE,Artificial Intelligence Engineer,211000
2024,SE,Artificial Intelligence Engineer,124100
2024,MI,Data Quality Manager,75000
2024,MI,Data Quality Manager,45000
2024,SE,Data Engineer,235400
2024,SE,Data Engineer,227423
2024,MI,Data Engineer,196900
2024,MI,Data Engineer,166698
2024,SE,Lead Engineer,243500
2024,SE,Lead Engineer,170700
2024,MI,Research Scientist,173000
2024,MI,Research Scientist,112500
2024,SE,Software Engineer,284000
2024,SE,Software Engineer,189000
2024,SE,Software Engineer,264200
2024,SE,Software Engineer,143100
2024,MI,Software Engineer,160500
2024,MI,Software Engineer,94400
2024,MI,Software Engineer,200200
2024,MI,Software Engineer,175644
2024,MI,Manager,230000
2024,MI,Manager,167000
2024,SE,Software Engineer,251000
2024,SE,Software Engineer,170200
2024,MI,Software Engineer,208800
2024,MI,Software Engineer,98300
2024,EN,Data Scientist,174600
2024,EN,Data Scientist,81900
2024,SE,Software Engineer,250200
2024,SE,Software Engineer,117200
2024,SE,Associate,188500
2024,SE,Associate,165100
2024,EN,Software Engineer,237500
2024,EN,Software Engineer,137750
2024,SE,Software Engineer,342000
2024,SE,Software Engineer,264000
2024,MI,Research Scientist,200200
2024,MI,Research Scientist,178360
2024,SE,Research Scientist,200200
2024,SE,Research Scientist,179708
2024,SE,Software Engineer,250200
2024,SE,Software Engineer,117200
2024,MI,Software Engineer,237500
2024,MI,Software Engineer,128300
2024,SE,Engineering Manager,261500
2024,SE,Engineering Manager,120000
2024,SE,Software Engineer,250600
2024,SE,Software Engineer,135400
2024,MI,Cloud Engineer,220900
2024,MI,Cloud Engineer,122200
2024,MI,Software Engineer,200200
2024,MI,Software Engineer,178360
2024,SE,Software Engineer,199700
2024,SE,Software Engineer,108100
2024,MI,Solutions Engineer,139000
2024,MI,Solutions Engineer,94500
2024,MI,Associate,133000
2024,MI,Associate,96000
2024,MI,Manager,187000
2024,MI,Manager,129000
2024,SE,Software Engineer,276000
2024,SE,Software Engineer,148000
2024,SE,Software Engineer,276000
2024,SE,Software Engineer,148000
2024,EN,Data Analyst,69500
2024,EN,Data Analyst,52500
2024,MI,Associate,124000
2024,MI,Associate,90000
2024,SE,Data Analyst,159850
2024,SE,Data Analyst,110500
2024,SE,Data Analytics Lead,195500
2024,SE,Data Analytics Lead,117300
2024,MI,Data Engineer,163000
2024,MI,Data Engineer,77000
2024,MI,Robotics Engineer,419750
2024,MI,Robotics Engineer,220000
2024,MI,Software Engineer,189750
2024,MI,Software Engineer,120000
2024,SE,Manager,195500
2024,SE,Manager,105500
2024,SE,Software Engineer,258750
2024,SE,Software Engineer,132000
2024,SE,Data Scientist,160200
2024,SE,Data Scientist,88700
2024,EN,Data Scientist,137000
2024,EN,Data Scientist,60400
2024,SE,Data Scientist,181700
2024,SE,Data Scientist,131061
2024,MI,Data Scientist,220000
2024,MI,Data Scientist,96600
2024,SE,Elasticsearch Administrator,137000
2024,SE,Elasticsearch Administrator,60400
2024,SE,Software Engineer,276000
2024,SE,Software Engineer,148000
2024,SE,Data Engineer,166000
2024,SE,Data Engineer,82000
2024,MI,Machine Learning Engineer,109400
2024,MI,Machine Learning Engineer,73700
2024,MI,Machine Learning Engineer,172000
2024,MI,Machine Learning Engineer,75600
2024,SE,Machine Learning Engineer,220000
2024,SE,Machine Learning Engineer,137500
2024,SE,Software Engineer,258750
2024,SE,Software Engineer,164000
2024,SE,Software Engineer,276000
2024,SE,Software Engineer,148000
2024,SE,Software Engineer,203000
2024,SE,Software Engineer,127000
2024,SE,Software Engineer,163000
2024,SE,Software Engineer,77000
2024,SE,Data Scientist,176000
2024,SE,Data Scientist,136000
2024,MI,Data Scientist,155800
2024,MI,Data Scientist,72100
2024,MI,Research Scientist,250000
2024,MI,Research Scientist,145000
2024,SE,Research Scientist,355000
2024,SE,Research Scientist,194000
2024,EN,Applied Scientist,219100
2024,EN,Applied Scientist,118500
2024,MI,Software Engineer,237500
2024,MI,Software Engineer,137750
2024,MI,Data Scientist,290000
2024,MI,Data Scientist,144000
2024,MI,Manager,187000
2024,MI,Manager,136000
2024,MI,Data Scientist,312867
2024,MI,Data Scientist,167538
2024,SE,Software Engineer,337250
2024,SE,Software Engineer,184300
2024,MI,Python Developer,95000
2024,MI,Python Developer,85000
2024,SE,Machine Learning Engineer,147000
2024,SE,Machine Learning Engineer,112200
2024,SE,Machine Learning Engineer,194750
2024,SE,Machine Learning Engineer,129200
2024,MI,Machine Learning Engineer,355000
2024,MI,Machine Learning Engineer,145000
2024,MI,Machine Learning Engineer,337250
2024,MI,Machine Learning Engineer,184300
2024,SE,Data Scientist,240000
2024,SE,Data Scientist,144000
2024,SE,Data Scientist,312444
2024,SE,Data Scientist,167111
2024,MI,Applied Scientist,222200
2024,MI,Applied Scientist,136000
2024,SE,Applied Scientist,260000
2024,SE,Applied Scientist,150400
2024,SE,Machine Learning Engineer,355000
2024,SE,Machine Learning Engineer,194000
2024,MI,Manager,110000
2024,MI,Manager,81500
2024,SE,Data Scientist,219200
2024,SE,Data Scientist,162400
2024,MI,Data Scientist,140000
2024,MI,Data Scientist,90000
2024,SE,Software Engineer,233200
2024,SE,Software Engineer,144200
2024,SE,Data Engineer,170000
2024,SE,Data Engineer,155000
2024,SE,Business Intelligence Engineer,185000
2024,SE,Business Intelligence Engineer,89600
2024,SE,Business Intelligence Engineer,202800
2024,SE,Business Intelligence Engineer,117300
2024,SE,Systems Engineer,202800
2024,SE,Systems Engineer,115000
2024,MI,Research Scientist,195200
2024,MI,Research Scientist,113000
2024,SE,Data Integration Developer,199742
2024,SE,Data Integration Developer,121056
2024,SE,Software Engineer,398983
2024,SE,Software Engineer,193960
2024,SE,BI Developer,110400
2024,SE,BI Developer,68000
2024,SE,Software Engineer,230000
2024,SE,Software Engineer,150000
2024,SE,Software Engineer,200000
2024,SE,Software Engineer,150000
2024,SE,Analytics Engineer,385000
2024,SE,Analytics Engineer,210000
2024,SE,Analytics Engineer,193000
2024,SE,Analytics Engineer,164050
2024,SE,Machine Learning Engineer,180000
2024,SE,Machine Learning Engineer,140000
2024,SE,Machine Learning Engineer,214000
2024,SE,Machine Learning Engineer,181900
2024,MI,Data Visualization Developer,120000
2024,MI,Data Visualization Developer,62100
2024,SE,Manager,163492
2024,SE,Manager,102183
2024,SE,Data Analyst,142166
2024,SE,Data Analyst,88854
2024,SE,Data Analyst,161000
2024,SE,Data Analyst,97000
2024,SE,Data Scientist,175000
2024,SE,Data Scientist,148750
2024,SE,Data Scientist,175000
2024,SE,Data Scientist,148750
2024,SE,Data Scientist,271033
2024,SE,Data Scientist,184796
2024,MI,Data Scientist,102858
2024,MI,Data Scientist,68552
2024,MI,Data Scientist,97200
2024,MI,Data Scientist,81300
2024,MI,Data Scientist,114400
2024,MI,Data Scientist,95700
2024,MI,Data Scientist,112300
2024,MI,Data Scientist,93700
2024,MI,Data Scientist,132100
2024,MI,Data Scientist,110200
2024,MI,Data Scientist,210000
2024,MI,Data Scientist,180000
2024,SE,Data Scientist,206800
2024,SE,Data Scientist,97500
2024,SE,Data Scientist,193000
2024,SE,Data Scientist,147645
2024,SE,Data Scientist,250800
2024,SE,Data Scientist,167200
2024,EN,Data Governance Analyst,157000
2024,EN,Data Governance Analyst,123000
2024,SE,Data Engineer,385000
2024,SE,Data Engineer,245000
2024,SE,Data Engineer,242250
2024,SE,Data Engineer,148000
2024,SE,Data Engineer,242250
2024,SE,Data Engineer,148000
2024,SE,Data Engineer,242250
2024,SE,Data Engineer,148000
2024,SE,Data Engineer,242250
2024,SE,Data Engineer,148000
2024,SE,Data Engineer,242250
2024,SE,Data Engineer,148000
2024,MI,Data Engineer,128544
2024,MI,Data Engineer,74984
2024,SE,Data Engineer,175000
2024,SE,Data Engineer,145000
2024,SE,Data Engineer,187200
2024,SE,Data Engineer,93600
2024,MI,Data Engineer,150280
2024,MI,Data Engineer,74880
2024,SE,Data Engineer,240000
2024,SE,Data Engineer,129620
2024,EN,Data Engineer,80000
2024,EN,Data Engineer,70000
2024,SE,Data Engineer,190000
2024,SE,Data Engineer,160000
2024,SE,Research Scientist,245000
2024,SE,Research Scientist,161000
2024,SE,Manager,267000
2024,SE,Manager,178000
2024,SE,Solutions Architect,247300
2024,SE,Solutions Architect,139800
2024,MI,Business Intelligence Engineer,195000
2024,MI,Business Intelligence Engineer,140000
2024,SE,AI Engineer,180000
2024,SE,AI Engineer,140000
2024,SE,AI Engineer,220000
2024,SE,AI Engineer,170000
2024,SE,Data Architect,231500
2024,SE,Data Architect,128500
2024,SE,Software Engineer,235200
2024,SE,Software Engineer,156800
2024,SE,Software Engineer,155000
2024,SE,Software Engineer,124000
2024,SE,Product Manager,181500
2024,SE,Product Manager,165000
2024,SE,DevOps Engineer,240000
2024,SE,DevOps Engineer,129620
2024,SE,DevOps Engineer,240000
2024,SE,DevOps Engineer,129620
2024,EN,Business Intelligence Analyst,108463
2024,EN,Business Intelligence Analyst,84813
2024,SE,Software Engineer,210000
2024,SE,Software Engineer,163000
2024,SE,Backend Engineer,220000
2024,SE,Backend Engineer,170000
2024,MI,Site Reliability Engineer,200000
2024,MI,Site Reliability Engineer,160000
2024,SE,Backend Engineer,190000
2024,SE,Backend Engineer,155000
2024,SE,Software Engineer,245400
2024,SE,Software Engineer,139000
2024,SE,Software Engineer,245400
2024,SE,Software Engineer,139000
2024,SE,Software Engineer,283780
2024,SE,Software Engineer,233840
2024,SE,Software Engineer,245000
2024,SE,Software Engineer,159000
2024,SE,Systems Engineer,170000
2024,SE,Systems Engineer,145000
2024,MI,Product Manager,385000
2024,MI,Product Manager,245000
2024,SE,Manager,160000
2024,SE,Manager,150000
2024,SE,Manager,160000
2024,SE,Manager,150000
2024,SE,Manager,160000
2024,SE,Manager,150000
2024,SE,Software Engineer,245400
2024,SE,Software Engineer,139000
2024,EN,Data Analyst,82700
2024,EN,Data Analyst,53700
2024,SE,Software Engineer,191100
2024,SE,Software Engineer,136038
2024,EN,Data Scientist,142000
2024,EN,Data Scientist,109000
2024,MI,Data Scientist,281000
2024,MI,Data Scientist,206000
2024,SE,Data Scientist,199700
2024,SE,Data Scientist,165100
2024,SE,Data Scientist,188500
2024,SE,Data Scientist,165100
2024,SE,Data Scientist,188500
2024,SE,Data Scientist,165100
2024,SE,Data Scientist,158100
2024,SE,Data Scientist,138500
2024,SE,Data Scientist,181000
2024,SE,Data Scientist,181000
2024,SE,Data Scientist,149000
2024,SE,Data Scientist,149000
2024,MI,Research Scientist,251000
2024,MI,Research Scientist,177000
2024,SE,Software Engineer,314400
2024,SE,Software Engineer,161600
2024,SE,Software Engineer,312200
2024,SE,Software Engineer,175800
2024,EN,Data Engineer,60000
2024,EN,Data Engineer,50000
2024,SE,Product Manager,284280
2024,SE,Product Manager,142140
